product id;active (0/1);name *;categories (x,y,z...);price tax excluded;tax rules id;wholesale price;on sale (0/1);discount amount;discount percent;discount from (yyyy-mm-dd);discount to (yyyy-mm-dd);reference #;supplier reference #;supplier;manufacturer;ean13;upc;MPN;ecotax;width;height;depth;weight;delivery time of in-stock products;delivery time of out-of-stock products with allowed orders;quantity;minimal quantity;low stock level;send me an email when the quantity is under this level;visibility;additional shipping cost;unity;unit price;summary;description;tags (x,y,z...);meta title;meta keywords;meta description;url rewritten;text when in stock;text when backorder allowed;available for order (0 = no, 1 = yes);product available date;product creation date;show price (0 = no, 1 = yes);image urls (x,y,z...);image alt texts (x,y,z...);delete existing images (0 = no, 1 = yes);feature(name:value:position);available online only (0 = no, 1 = yes);condition;customizable (0 = no, 1 = yes);uploadable files (0 = no, 1 = yes);text fields (0 = no, 1 = yes);out of stock action;virtual product;file url;number of allowed downloads;expiration date;number of days;id / name of shop;advanced stock management;depends on stock;warehouse;acessories  (x,y,z...)
193;1;Gwiezdny Galaxy Slime deszcz meteorytów 2 szt.;Masy plastyczne, Slime;29.260163;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;1;;;;both;8.99;;;<p>PRZEPIĘKNE BUTELKI - GWIEZDNE GALAXY SLIME<br />MIENIĄCY SIĘ - niezwykła sensoryczna przygoda.</p>;"<p>ZESTAW = 2 GWIAZDY SLIME ""GALAXY MILK""<br />1 FIOLETOWA + 1 KORALOWA</p>
<p>* * *** ** * **** ** * * *</p>
<p>PRZEPIĘKNE MIENIĄCE SIĘ MASY - KOLORY GALAKTYCZNE - ZESTAW ZAWIERA 2 BUTELECZKI W TONACJI TURKUSOWO/NIEBIESKIEJ LUB W TONACJI NIEBIESKO/KORALOWEJ. PRZEPIĘKNIE MIENIĄCE SIĘ NICZYM DROGA MLECZNA ;)</p>
<p>WSZYSTKIE PIĘKNE GALAKTYCZNE Z GWIEZDNYM PYŁEM</p>
<p>FORMUŁA: PRZELEWAJĄCA SIĘ PRZEZ RĘCE, UCIEKJĄCA.</p>
<p>SUPER ZAPACH !!!</p>
<p>* * * * * ** * * * * *</p>
<p>2 x SŁOICZEK O WYSOKOŚCI 11,5 cm</p>
<p>Masa netto jednej sztuki to ok. 240 g; brutto 270 g</p>
<p> </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- idealna do zabawy w łapanie z ręki do ręki uciekającej masy</p>
<p>- masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna, CE</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. TAKŻE JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p>IDEALNA DO ZABAWY W STWORZENIE MEGA DUŻEGO SLIMA :).</p>";;;;;;;;;;;;file:///images/23412-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23413-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23414-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23415-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23416-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23417-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23418-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23422-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23423-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg,file:///images/23424-large_default-gwiezdny-galaxy-slime-deszcz-meteorytow-.jpg;;;;;;;;;;;;;;;;;;;
194;1;Slime Oreo Masa plastyczna sensoryczna;Strona główna;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;141;;;;both;8.99;;;<p>Rewelacyjny slime - niezwykła sensoryczna przygoda. ZABAWNE KUBECZKI - CIASTECZKA</p>;"<p>CIASTECZKOWY SLIME 1 SZT.</p>
<p>******* ***** ******* *****</p>
<p>DELIKATNIE PIANKOWE MASY - ŻELOWA, PRZELEWAJĄCA SIĘ MASA NIE POZOSTAWIAJĄCA PO SOBIE ŚLADU NA DŁONIACH. W KUBECZKU SLIME Z POSYPKĄ.</p>
<p><br />IDEALNA DO ZABAWY W STWORZENIE MEGA DUŻEGO SLIMA :)</p>
<p> </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- efekt przelewania się przez ręce - masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna CE</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>";;;;;;;;;;;;file:///images/23390-large_default-slime-oreo-masa-plastyczna-sensoryczna.jpg,file:///images/23386-large_default-slime-oreo-masa-plastyczna-sensoryczna.jpg,file:///images/23387-large_default-slime-oreo-masa-plastyczna-sensoryczna.jpg,file:///images/23388-large_default-slime-oreo-masa-plastyczna-sensoryczna.jpg,file:///images/23389-large_default-slime-oreo-masa-plastyczna-sensoryczna.jpg;;;;;;;;;;;;;;;;;;;
195;1;Mystery BOX Slime;Mystery BOX;32.513821;1;;1;;20;2022-12-12;2023-01-12;;;;;;;;;;;;;;;975;;;;both;8.99;;;"<p>MYSTERY BOX Slime od SquishySquishies <br />Zestaw 5 kolorów specjalnie wyselekcjonowanych mas plastycznych dla prawdziwych Fanów sensorycznych przygód.<br />+ Posypka do ozdabiania i mieszania z masą.</p>
<p>?</p>
<p>Istnieje możliwość wyboru kolorystyki dla dziewczyny lub dla chłopaka</p>";"<p>Czym jest Mystery BOX SquishySquishies?</p>
<p>Mystery BOX SquishySquishies to fantastyczne pudełko pełne specjalnie wyselekcjonowanych mas plastycznych dla prawdziwych Fanów sensorycznych przygód.</p>
<p>Przekazujemy Ci pudełko pełne rewelacyjnych „skarbów”.</p>
<p>___________</p>
<p>Masy plastyczne to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę i podbudzających zmysły. Praca z masami zapewnia również zabawę przez długi czas.</p>";;;;;;;;;;;;file:///images/21147-large_default-mystery-box-slime.jpg,file:///images/21146-large_default-mystery-box-slime.jpg,file:///images/21148-large_default-mystery-box-slime.jpg,file:///images/21149-large_default-mystery-box-slime.jpg,file:///images/21145-large_default-mystery-box-slime.jpg,file:///images/21165-large_default-mystery-box-slime.jpg,file:///images/21166-large_default-mystery-box-slime.jpg,file:///images/21167-large_default-mystery-box-slime.jpg,file:///images/21168-large_default-mystery-box-slime.jpg,file:///images/21169-large_default-mystery-box-slime.jpg,file:///images/21170-large_default-mystery-box-slime.jpg,file:///images/21171-large_default-mystery-box-slime.jpg,file:///images/21172-large_default-mystery-box-slime.jpg;;;;;;;;;;;;;;;;;;;
196;1;Slime galaktyczne kule komplet 3 szt.;Masy plastyczne, Slime;5.682927;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;<p>Slime Masa Sensoryczna Uciekająca Perłowa Galaxy</p>;"<p>Rewelacyjny slime GALAXY PERŁOWY - niezwykła sensoryczna przygoda.</p>
<p>Komplet 3 sztuk</p>
<p>MASA SENSORYCZNA</p>
<p>JEDWABISTA W DOTYKU, NIEZWYKLE PRZYJEMNA, ZŁUDZENIE WILGOTNEJ. DODATKOWY EFEKT ""PRZELEWANIA SIĘ"" PRZEZ RĘCE. ZABAWA W UTRZYMANIE JEJ W DŁONIACH JEST DODATKOWĄ ATRAKCJĄ :)</p>
<p>Rewelacyjna opcja dla lubiących zabawy ze slime. </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- efekt przelewania się przez ręce - masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna CE</p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>";;;;;;;;;;;;file:///images/11024-large_default-slime-galaktyczne-kule-komplet-3-szt.jpg,file:///images/11022-large_default-slime-galaktyczne-kule-komplet-3-szt.jpg,file:///images/11021-large_default-slime-galaktyczne-kule-komplet-3-szt.jpg,file:///images/11023-large_default-slime-galaktyczne-kule-komplet-3-szt.jpg;;;;;;;;;;;;;;;;;;;
197;1;Slime pastel POOP;Masy plastyczne, Slime;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/13220-large_default-slime-pastel-poop.jpg,file:///images/13221-large_default-slime-pastel-poop.jpg,file:///images/13222-large_default-slime-pastel-poop.jpg,file:///images/13223-large_default-slime-pastel-poop.jpg,file:///images/8449-large_default-slime-pastel-poop.jpg,file:///images/8450-large_default-slime-pastel-poop.jpg,file:///images/8451-large_default-slime-pastel-poop.jpg;;;;;;;;;;;;;;;;;;;
198;1;Slime unicorn POOP;Masy plastyczne, Slime;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;45;;;;both;8.99;;;"<p>Rewelacyjny slime GALAXY PERŁOWY - niezwykła sensoryczna przygoda.</p>
<p>PIĘKNE KOLORY<br />AUKCJA DOTYCZY 1 SZT BUTELECZKI</p>";"<p>MASA SENSORYCZNA<br />ŻELOWA I CIEKAWA W DOTYKU, ZŁUDZENIE WILGOTNEJ I ZIMNEJ MASY. PERŁOWY I KOLOROWY SLIME.</p>
<p>Rewelacyjna opcja dla lubiących zabawy ze slime. Super rozciągliwa.</p>
<p>NA NASZEJ AUKCJI BUTELECZKA O WYSOKOŚCI 11CM. NA ZDJĘCIU REALNA, SPRZEDAWANA ILOŚĆ ;)</p>";;;;;;;;;;;;file:///images/8446-large_default-slime-unicorn-poop.jpg,file:///images/8445-large_default-slime-unicorn-poop.jpg,file:///images/8447-large_default-slime-unicorn-poop.jpg,file:///images/8448-large_default-slime-unicorn-poop.jpg;;;;;;;;;;;;;;;;;;;
199;1;Długopis wyskakujący jednorożec ANYSTRESOWY FIDGET TOY;Długopisy;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;47;;;;both;8.99;;;"<p>Rewelacyjny długopis w funkcją piłeczki strzelającej.</p>
<p>MIĘCIUTKI I WESOŁY DŁUGOPIS ANTYSTRESOWY</p>";"<p>Klasyczny długopis w super wydaniu. Wesoły do tego antystresowy FIDGET TOYS na końcu każdego długopisu. Mięciutki SQUISHY Jednorożec.</p>
<p>________________________________________________________________</p>
<p>WESOŁY ANYSTRESOWY Z FIDGET TOYS</p>";;;;;;;;;;;;file:///images/20710-large_default-dlugopis-wyskakujacy-jednorozec-anystresowy-fidget-toy.jpg,file:///images/20709-large_default-dlugopis-wyskakujacy-jednorozec-anystresowy-fidget-toy.jpg,file:///images/20711-large_default-dlugopis-wyskakujacy-jednorozec-anystresowy-fidget-toy.jpg,file:///images/20712-large_default-dlugopis-wyskakujacy-jednorozec-anystresowy-fidget-toy.jpg,file:///images/20713-large_default-dlugopis-wyskakujacy-jednorozec-anystresowy-fidget-toy.jpg;;;;;;;;;;;;;;;;;;;
200;1;Piórnik szkolny czarny biały kot kotek;Piórniki;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;-1;;;;both;8.99;;;"<p>KOTY KOT KOTEK ""Noughty Cat"" <br />Ciekawy gadżet to również doskonały pomysł na kosmetyczkę. Saszetka wykonana została z nieprzemakalnego materiału łatwego do czyszczenia. Piórnik pomieści wszystkie niezbędne przybory. Bardzo miło koci piórnik! ;)</p>";"<p>Śliczny piórnik TUBA SASZETKA z rewelacyjnym efektem - gumowany aksamitny w dotyku.</p>
<p> </p>
<p>Wymiary:</p>
<p>długość dołu 20cm</p>
<p>szerokość boku 7cm</p>
<p>wysokość 7cm</p>
<p>_____________________________________</p>
<p>* Wzór prosimy wskazać we wiadomości dla sprzedającego w formularzu zakupowym w polu wiadomość dla sprzedawcy. W przypadku braku wskazania wzór niespodzianka.</p>
<p>* Piórnik sprzedawany jest bez długopisu umieszczonego na zdjęciu w celu ukazania jego rozmiarów.</p>";;;;;;;;;;;;file:///images/20599-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20600-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20601-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20602-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20603-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20604-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg,file:///images/20605-large_default-piornik-szkolny-czarny-bialy-kot-kotek.jpg;;;;;;;;;;;;;;;;;;;
201;1;Piórnik szkolny holo z dużym suwakiem;Piórniki;23.569106;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;109;;;;both;8.99;;;"<p>Piórnik z super wygodnym, dużym suwakiem.<br />Transparentny z niesamowitym efektem hologramu. Materiał z którego został wykonany - przepięknie opalizuje w świetle, odbijając wszystkie kolory niczym kameleon.</p>
<p>Efekt jest rewelacyjny !!!</p>
<p>Dodatkowo podkreślają go modne wzory.</p>
<p>Do wyboru:</p>
<p>holo pantera</p>
<p>holo syrenka</p>
<p>holo róż</p>
<p>holo plastry miodu</p>
<p> </p>";"<p>Polecamy jako piórnik, kosmetyczkę, lub organizer do torebki. Saszetka wykonana została z łatwego do czyszczenia materiału PVC - można go z łatwością wymyć, dzięki czemu doskonała będzie zarówno na kosmetyki i kredki jak i na długopisy i inne akcesoria szkolne.</p>
<p>Wymiary:</p>
<p>długość 21 cm</p>
<p>szerokość 7 cm</p>
<p>wysokość 9 cm</p>
<p>_____________________________________</p>
<p>DŁUGOPISY WIDNIEJĄCE NA ZDJĘCIACH SĄ ELEMENTEM STYLIZACJI MAJĄCEJ NA CELU UKAZANIE WIELKOŚCI. NIE SĄ SPRZEDAWANE Z PIÓRNIKIEM.</p>";;;;;;;;;;;;file:///images/25771-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25768-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25769-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25770-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25772-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25773-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25774-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25775-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg,file:///images/25776-large_default-piornik-szkolny-holo-z-duzym-suwakiem.jpg;;;;;;;;;;;;;;;;;;;
202;1;Piórnik szkolny tuba piórka;Piórniki;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;5;;;;both;8.99;;;"<p>Zestaw ciekawych i potrzebnych gadżetów. Ścieralny długopis, piórnik w jednym z najmodniejszych wzorów oraz niezbędny pop it w wersji kieszonkowej :).</p>
<h2>ZESTAW DO SZKOŁY + POP IT</h2>
<p><br />1. PIÓRNIK TUBA Z KOLOROWYMI PIÓRKAMI</p>
<p>2. DŁUGOPIS ŚCIERALNY</p>
<p>3. APETYCZNY CIENKOPIS</p>
<p>4. POP IT BRELOK NIESPODZINKA</p>";"<p>W przypadku braku wskazania koloru loda (czekoladowy lód, truskawkowy lód, waniliowy lód, pistacjowy lód) wzór niespodzianka.</p>
<p>Wszystkie bardzo apetyczne. Kolor wkładu czarny.</p>";;;;;;;;;;;;file:///images/20624-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20519-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20520-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20521-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20522-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20597-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20598-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20620-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20621-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20622-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20623-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20625-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20626-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20627-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20628-large_default-piornik-szkolny-tuba-piorka.jpg,file:///images/20644-large_default-piornik-szkolny-tuba-piorka.jpg;;;;;;;;;;;;;;;;;;;
203;1;Piórnik szkolny z dużym suwakiem jednorożec HOLO;Strona główna;21.943903;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;120;;;;both;8.99;;;"<h2>Piórnik z super wygodnym, dużym suwakiem.</h2>
<p><br />Transparentny z niesamowitym efektem hologramu. Materiał z którego został wykonany - przepięknie opalizuje w świetle, odbijając wszystkie kolory niczym kameleon. Efekt jest rewelacyjny !!! Dodatkowo podkreślają go wzory jednorożców.</p>";"<p>Piórnik Zipper HOLO Jednorożec<br />Polecamy jako piórnik, kosmetyczkę, lub organizer do torebki. Saszetka wykonana została z łatwego do czyszczenia materiału PVC - można go z łatwością wymyć, dzięki czemu doskonała będzie zarówno na kosmetyki i kredki jak i na długopisy i inne akcesoria szkolne.</p>
<p>Wymiary:</p>
<p>długość 21 cm</p>
<p>szerokość 7 cm</p>
<p>wysokość 9 cm</p>
<p>_____________________________________</p>
<p>DŁUGOPISY WIDNIEJĄCE NA ZDJĘCIACH SĄ ELEMENTEM STYLIZACJI MAJĄCEJ NA CELU UKAZANIE WIELKOŚCI. NIE SĄ SPRZEDAWANE Z PIÓRNIKIEM.</p>";;;;;;;;;;;;file:///images/20699-large_default-piornik-szkolny-z-duzym-suwakiem-jednorozec-holo.jpg,file:///images/20689-large_default-piornik-szkolny-z-duzym-suwakiem-jednorozec-holo.jpg,file:///images/20690-large_default-piornik-szkolny-z-duzym-suwakiem-jednorozec-holo.jpg,file:///images/20691-large_default-piornik-szkolny-z-duzym-suwakiem-jednorozec-holo.jpg,file:///images/20696-large_default-piornik-szkolny-z-duzym-suwakiem-jednorozec-holo.jpg;;;;;;;;;;;;;;;;;;;
204;1;Piórnik z dużym suwakiem tęczowy;Piórniki;24.139024;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;100;;;;both;8.99;;;"<p><strong>Piórnik z super wygodnym, dużym suwakiem.</strong><br />Transparentny w przepięknych kolorach. Materiał z którego został wykonany - przepięknie opalizuje w świetle, odbijając wszystkie kolory niczym kameleon. Efekt jest rewelacyjny !!! Dodatkowo podkreślają go modne wzory.</p>
<p>Tęczowy Piórnik<br />Polecamy jako piórnik, kosmetyczkę, lub organizer do torebki. Saszetka wykonana została z łatwego do czyszczenia materiału PVC - można go z łatwością wymyć, dzięki czemu doskonała będzie zarówno na kosmetyki i kredki jak i na długopisy i inne akcesoria szkolne.</p>";"<p>Istnieje możliwość wyboru koloru suwaka we wiadomości dla sprzedającego w formularzu zakupowym. W przypadku braku wskazania wysyłamy kolor suwaka niespodziankę. Można wskazać kolorystykę dla dziewczynki lub dla chłopca.</p>
<p>Tęczowy Piórnik<br />Polecamy jako piórnik, kosmetyczkę, lub organizer do torebki. Saszetka wykonana została z łatwego do czyszczenia materiału PVC - można go z łatwością wymyć, dzięki czemu doskonała będzie zarówno na kosmetyki i kredki jak i na długopisy i inne akcesoria szkolne.</p>
<p> </p>
<p>Wymiary:</p>
<p>długość 21 cm</p>
<p>szerokość 7 cm</p>
<p>wysokość 9 cm</p>
<p>_____________________________________</p>
<p>DŁUGOPISY WIDNIEJĄCE NA ZDJĘCIACH SĄ ELEMENTEM STYLIZACJI MAJĄCEJ NA CELU UKAZANIE WIELKOŚCI. NIE SĄ SPRZEDAWANE Z PIÓRNIKIEM.</p>";;;;;;;;;;;;file:///images/20523-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20524-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20525-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20526-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20528-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20529-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20530-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20531-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20532-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20533-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20718-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20715-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20716-large_default-piornik-z-duzym-suwakiem-teczowy.jpg,file:///images/20717-large_default-piornik-z-duzym-suwakiem-teczowy.jpg;;;;;;;;;;;;;;;;;;;
205;1;Markery alkoholowe Touch torba zestaw 80 szt dwustronne;Markery Alkoholowe;65.034146;1;;1;;20;2022-12-12;2023-01-12;;;;;;;;;;;;;;;15;;;;both;8.99;;;"<p>Zestaw Markerów alkoholowych wysokiej jakości Touch <strong>w eleganckim etui</strong></p>
<p>Markery wyposażone są w <strong>dwie końcówk</strong>i - <strong>grubą - płaską</strong> (3-6 mm) skośnie ściętą idealna do wypełniania oraz <strong>okrągłą</strong> - <strong>cienką</strong> (1.2 mm) do linii i detali.</p>";"<p><strong>Idealne zarówno dla ilustratorów jak i dla dzieci</strong></p>
<p><strong>Bezsmugowe malowanie.</strong></p>
<p><strong>Łatwe wypełnianie dużych powierzchni</strong></p>
<p><strong>Dwie końcówki pozwalają na dopracowanie grafiki w każdym calu</strong></p>
<p><strong>Intensywne barwy</strong></p>
<p><strong>Możliwość blendowania (mieszania) kolorów</strong></p>
<p></p>
<p>Grafiki stworzone markerami alkoholowymi po wyschnięciu są wodoodporne.</p>
<p></p>";;;;;;;;;;;;file:///images/23908-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23888-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23909-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23910-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23911-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23928-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23929-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23932-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23933-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg;;;;;;;;;;;;;;;;;;;
206;1;Markery alkoholowe Touch torba zestaw 60 szt dwustronne;Markery Alkoholowe;51.212195;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;19;;;;both;8.99;;;"<p>Zestaw Markerów alkoholowych wysokiej jakości Touch <strong>w eleganckim etui</strong></p>
<p>Markery wyposażone są w <strong>dwie końcówk</strong>i - <strong>grubą - płaską</strong> (3-6 mm) skośnie ściętą idealna do wypełniania oraz <strong>okrągłą</strong> - <strong>cienką</strong> (1.2 mm) do linii i detali.</p>";"<p><strong>Idealne zarówno dla ilustratorów jak i dla dzieci</strong></p>
<p><strong>Bezsmugowe malowanie.</strong></p>
<p><strong>Łatwe wypełnianie dużych powierzchni</strong></p>
<p><strong>Dwie końcówki pozwalają na dopracowanie grafiki w każdym calu</strong></p>
<p><strong>Intensywne barwy</strong></p>
<p><strong>Możliwość blendowania (mieszania) kolorów</strong></p>
<p></p>
<p>Grafiki stworzone markerami alkoholowymi po wyschnięciu są wodoodporne.</p>
<p></p>";;;;;;;;;;;;file:///images/23904-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23905-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23886-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23906-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23907-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23925-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23926-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23930-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23931-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg;;;;;;;;;;;;;;;;;;;
207;1;Markery alkoholowe Touch torba zestaw 48 szt dwustronne;Markery Alkoholowe;43.895122;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;26;;;;both;8.99;;;"<p>Zestaw Markerów alkoholowych wysokiej jakości Touch <strong>w eleganckim etui</strong></p>
<p>Markery wyposażone są w <strong>dwie końcówk</strong>i - <strong>grubą - płaską</strong> (3-6 mm) skośnie ściętą idealna do wypełniania oraz <strong>okrągłą</strong> - <strong>cienką</strong> (1.2 mm) do linii i detali.</p>";"<p><strong>Idealne zarówno dla ilustratorów jak i dla dzieci</strong></p>
<p><strong>Bezsmugowe malowanie.</strong></p>
<p><strong>Łatwe wypełnianie dużych powierzchni</strong></p>
<p><strong>Dwie końcówki pozwalają na dopracowanie grafiki w każdym calu</strong></p>
<p><strong>Intensywne barwy</strong></p>
<p><strong>Możliwość blendowania (mieszania) kolorów</strong></p>
<p></p>
<p>Grafiki stworzone markerami alkoholowymi po wyschnięciu są wodoodporne.</p>
<p></p>";;;;;;;;;;;;file:///images/23897-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23898-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23884-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23899-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23900-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23922-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23923-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23924-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg,file:///images/23927-large_default-markery-alkoholowe-touch-torba-zestaw-24-szt-dwustronne.jpg;;;;;;;;;;;;;;;;;;;
